"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"ABT-00006";"";"Rápido";"Disponível";"Abrantes";"Av. António Farinha Pereira 1";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:47.463Z"
"ABT-00006";"";"Rápido";"Disponível";"Abrantes";"Av. António Farinha Pereira 1";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:47.463Z"
"ABT-00006";"";"Rápido";"Disponível";"Abrantes";"Av. António Farinha Pereira 1";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:47.463Z"
"ABT-00012";"";"Rápido";"Disponível";"Abrantes";"Rua das Escolas 42";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:17.903Z"
"ABT-00012";"";"Rápido";"Disponível";"Abrantes";"Rua das Escolas 42";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:17.903Z"
"ABT-00013";"";"Rápido";"Disponível";"Abrantes";"Rua das Escolas 42";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:02.147Z"
"ABT-00013";"";"Rápido";"Disponível";"Abrantes";"Rua das Escolas 42";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:02.147Z"
"ABT-00017";"";"Rápido";"Disponível";"Abrantes";"CEPSA ABRANTES - A23 KM 44 MOURISCAS N/S";"CPS - CEPSA";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:24.807Z"
"ABT-00017";"";"Rápido";"Disponível";"Abrantes";"CEPSA ABRANTES - A23 KM 44 MOURISCAS N/S";"CPS - CEPSA";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:24.807Z"
"ABT-00018";"";"Rápido";"Disponível";"Abrantes";"CEPSA ABRANTES - A23 KM 44 MOURISCAS S/N";"CPS - CEPSA";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:26.518Z"
"ABT-00018";"";"Rápido";"Disponível";"Abrantes";"CEPSA ABRANTES - A23 KM 44 MOURISCAS S/N";"CPS - CEPSA";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:26.518Z"
"ABT-00019";"";"Semirrápido";"Disponível";"Abrantes";"R. dos Pescadores";"SLV - Silver Ridge";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:49.957Z"
"ABT-00019";"";"Semirrápido";"Disponível";"Abrantes";"R. dos Pescadores";"SLV - Silver Ridge";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:49.957Z"
"ABT-00022";"";"Semirrápido";"Offline";"Abrantes";"Avenida Dom João I, 2200-233 Abrantes";"KLS - KLC Serviços";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-12T14:43:10.638Z"
"ABT-00022";"";"Semirrápido";"Offline";"Abrantes";"Avenida Dom João I, 2200-233 Abrantes";"KLS - KLC Serviços";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-12T14:43:10.638Z"
"ABT-00023";"";"Rápido";"Disponível";"Abrantes";"Qta de São José - Edifício Roady, Alferrarede";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:02.881Z"
"ABT-00023";"";"Rápido";"Disponível";"Abrantes";"Qta de São José - Edifício Roady, Alferrarede";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:44:02.881Z"
"ABT-00023";"";"Rápido";"Disponível";"Abrantes";"Qta de São José - Edifício Roady, Alferrarede";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:44:02.881Z"
"ABT-00023";"";"Rápido";"Disponível";"Abrantes";"Qta de São José - Edifício Roady, Alferrarede";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:44:02.881Z"
"ABT-00024";"";"Semirrápido";"Disponível";"Abrantes";"Largo Santo Antonio, Abrantes";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:17.952Z"
"ABT-00024";"";"Semirrápido";"Disponível";"Abrantes";"Largo Santo Antonio, Abrantes";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:42:17.952Z"
"ABT-00026";"";"Semirrápido";"Disponível";"Abrantes";"Av. Eng. Adelino Amaro da Costa ";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:06.384Z"
"ABT-00026";"";"Semirrápido";"Disponível";"Abrantes";"Av. Eng. Adelino Amaro da Costa ";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:44:06.384Z"
"ABT-00027";"";"Semirrápido";"Disponível";"Abrantes";"Av. Eng. Adelino Amaro da Costa";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:47.500Z"
"ABT-00027";"";"Semirrápido";"Disponível";"Abrantes";"Av. Eng. Adelino Amaro da Costa";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:47.500Z"
"ABT-00028";"";"Rápido";"Disponível";"Abrantes";"Avenida Dom João I";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:38.309Z"
"ABT-00028";"";"Rápido";"Disponível";"Abrantes";"Avenida Dom João I";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:38.309Z"
"ABT-00028";"";"Rápido";"Disponível";"Abrantes";"Avenida Dom João I";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:38.309Z"
"ABT-00029";"";"Semirrápido";"Disponível";"Abrantes";"R. Cidade de Parthenay 50,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:07.332Z"
"ABT-00029";"";"Semirrápido";"Disponível";"Abrantes";"R. Cidade de Parthenay 50,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:07.332Z"
"ABT-00030";"";"Rápido";"Disponível";"Abrantes";"R. Cidade de Parthenay 50,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:52.955Z"
"ABT-00030";"";"Rápido";"Disponível";"Abrantes";"R. Cidade de Parthenay 50,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:52.955Z"
"ABT-00032";"";"Semirrápido";"Disponível";"Abrantes";"Av. Eng. Adelino Amaro da Costa";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:41.329Z"
"ABT-00032";"";"Semirrápido";"Disponível";"Abrantes";"Av. Eng. Adelino Amaro da Costa";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:41.329Z"
"ABT-00033";"";"Rápido";"Offline";"Abrantes";"Av. Dom João I s/n";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-02-27T15:15:02.124Z"
"ABT-00033";"";"Rápido";"Offline";"Abrantes";"Av. Dom João I s/n";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-02-27T15:15:02.124Z"
"ABT-80001";"";"Semirrápido";"Disponível";"Abrantes";"Largo 1º de Maio";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:53.878Z"
"ABT-80001";"";"Semirrápido";"Disponível";"Abrantes";"Largo 1º de Maio";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:53.878Z"
"ACB-00003";"";"Rápido";"Disponível";"Alcobaça";"Quinta da Barrada";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:53.793Z"
"ACB-00003";"";"Rápido";"Disponível";"Alcobaça";"Quinta da Barrada";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:53.793Z"
"ACB-00003";"";"Rápido";"Disponível";"Alcobaça";"Quinta da Barrada";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:53.793Z"
"ACB-00008";"";"Semirrápido";"Disponível";"Alcobaça";"Hotel Vale da Azenha, Rua da Barrada nº39";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:16.889Z"
"ACB-00008";"";"Semirrápido";"Disponível";"Alcobaça";"Hotel Vale da Azenha, Rua da Barrada nº39";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:16.889Z"
"ACB-00009";"";"Ultrarrápido";"Disponível";"Alcobaça";"R. Gen. Humberto Delgado";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:12.463Z"
"ACB-00009";"";"Ultrarrápido";"Disponível";"Alcobaça";"R. Gen. Humberto Delgado";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:12.463Z"
"ACB-00010";"";"Ultrarrápido";"Disponível";"Alcobaça";"Estrada da Boavista -Largo do Intermarchê,";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:05.556Z"
"ACB-00010";"";"Ultrarrápido";"Disponível";"Alcobaça";"Estrada da Boavista -Largo do Intermarchê,";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:05.556Z"
"ACB-00010";"";"Ultrarrápido";"Disponível";"Alcobaça";"Estrada da Boavista -Largo do Intermarchê,";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:05.556Z"
"ACB-00010";"";"Ultrarrápido";"Disponível";"Alcobaça";"Estrada da Boavista -Largo do Intermarchê,";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:05.556Z"
"ACB-00010";"";"Ultrarrápido";"Disponível";"Alcobaça";"Estrada da Boavista -Largo do Intermarchê,";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:05.556Z"
"ACB-00011";"";"Semirrápido";"Disponível";"Alcobaça";"R. Silvério Raposo 2";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:33.027Z"
"ACB-00012";"";"Semirrápido";"Disponível";"Alcobaça";"R. Silvério Raposo 2";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:52.041Z"
"ACB-00013";"";"Semirrápido";"Disponível";"Alcobaça";"R. Silvério Raposo 2";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:39.643Z"
"ACB-00014";"";"Semirrápido";"Disponível";"Alcobaça";"R. Silvério Raposo 2";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:43.359Z"
"ACB-00015";"";"Rápido";"Disponível";"Alcobaça";"Av. Prof. Eng. Joaquim Vieira Natividade 9900";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:07.685Z"
"ACB-00015";"";"Rápido";"Disponível";"Alcobaça";"Av. Prof. Eng. Joaquim Vieira Natividade 9900";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:07.685Z"
"ACB-00016";"";"Rápido";"Disponível";"Alcobaça";"Estrada Nacional 8/6";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:08.125Z"
"ACB-00016";"";"Rápido";"Disponível";"Alcobaça";"Estrada Nacional 8/6";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:42:08.125Z"
"ACB-00016";"";"Rápido";"Disponível";"Alcobaça";"Estrada Nacional 8/6";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:08.125Z"
"ACB-00017";"";"Rápido";"Disponível";"Alcobaça";"IC2 / N1 Km 81";"ITV - Instavolt Portugal";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:29.784Z"
"ACB-00017";"";"Rápido";"Disponível";"Alcobaça";"IC2 / N1 Km 81";"ITV - Instavolt Portugal";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:29.784Z"
"ACB-00018";"";"Semirrápido";"Disponível";"Alcobaça";"Av.Associação Alcobacense de Farmingville Nº6";"KLS - KLC Serviços";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:54.845Z"
"ACB-00018";"";"Semirrápido";"Disponível";"Alcobaça";"Av.Associação Alcobacense de Farmingville Nº6";"KLS - KLC Serviços";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:54.845Z"
"ACB-00019";"";"Semirrápido";"Disponível";"Alcobaça";"Av. Prof. Eng. Joaquim Vieira Natividade 9900";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:05.128Z"
"ACB-00019";"";"Semirrápido";"Disponível";"Alcobaça";"Av. Prof. Eng. Joaquim Vieira Natividade 9900";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:05.128Z"
"ACB-90001";"";"Semirrápido";"Disponível";"Alcobaça";"Rua Judite Neves Vasco";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:10.189Z"
"ACB-90001";"";"Semirrápido";"Disponível";"Alcobaça";"Rua Judite Neves Vasco";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:10.189Z"
"ACH-00002";"";"Rápido";"Disponível";"Alcochete";"A12 km 13,8 (Sentido Norte/Sul)";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:43:37.252Z"
"ACH-00002";"";"Rápido";"Disponível";"Alcochete";"A12 km 13,8 (Sentido Norte/Sul)";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:37.252Z"
"ACH-00002";"";"Rápido";"Disponível";"Alcochete";"A12 km 13,8 (Sentido Norte/Sul)";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:37.252Z"
"ACH-00003";"";"Rápido";"Offline";"Alcochete";"A12 km 13,8 (Sentido Sul/Norte)";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:25:01.885Z"
"ACH-00003";"";"Rápido";"Offline";"Alcochete";"A12 km 13,8 (Sentido Sul/Norte)";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-12T14:25:01.885Z"
"ACH-00003";"";"Rápido";"Offline";"Alcochete";"A12 km 13,8 (Sentido Sul/Norte)";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-12T14:25:01.885Z"
"ACH-00008";"";"Rápido";"Disponível";"Alcochete";"Rotunda de Alcochete - Lugar do Entroncamento";"REP - Repsol";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:59.025Z"
"ACH-00008";"";"Rápido";"Disponível";"Alcochete";"Rotunda de Alcochete - Lugar do Entroncamento";"REP - Repsol";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:59.025Z"
"ACH-00008";"";"Rápido";"Disponível";"Alcochete";"Rotunda de Alcochete - Lugar do Entroncamento";"REP - Repsol";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:59.025Z"
"ACH-00010";"";"Rápido";"Disponível";"Alcochete";"Av. Restauração";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:32.076Z"
"ACH-00010";"";"Rápido";"Disponível";"Alcochete";"Av. Restauração";"GLG - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:32.076Z"
"ACH-00013";"";"Rápido";"Disponível";"Alcochete";"Avenida Euro 2004 - Sítio da Quebrada";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:43:42.203Z"
"ACH-00013";"";"Rápido";"Disponível";"Alcochete";"Avenida Euro 2004 - Sítio da Quebrada";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:42.203Z"
"ACH-00013";"";"Rápido";"Disponível";"Alcochete";"Avenida Euro 2004 - Sítio da Quebrada";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:42.203Z"
"ACH-00014";"";"Semirrápido";"Em uso";"Alcochete";"Avenida Euro 2004";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:25.779Z"
"ACH-00014";"";"Semirrápido";"Em uso";"Alcochete";"Avenida Euro 2004";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:25.779Z"
"ACH-00015";"";"Semirrápido";"Em uso";"Alcochete";"Avenida Euro 2004";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:47.162Z"
"ACH-00015";"";"Semirrápido";"Em uso";"Alcochete";"Avenida Euro 2004";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:47.162Z"
"ACH-00016";"";"Rápido";"Disponível";"Alcochete";"Lagoa do Lýparo";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:44.983Z"
"ACH-00016";"";"Rápido";"Disponível";"Alcochete";"Lagoa do Lýparo";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:44.983Z"
"ACH-00018";"";"Rápido";"Disponível";"Alcochete";"Av. da Sociedade Imparcial 15 Janeiro 1988";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:07.604Z"
"ACH-00018";"";"Rápido";"Disponível";"Alcochete";"Av. da Sociedade Imparcial 15 Janeiro 1988";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:07.604Z"
"ACH-00018";"";"Rápido";"Disponível";"Alcochete";"Av. da Sociedade Imparcial 15 Janeiro 1988";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:07.604Z"
"ACH-00019";"";"Ultrarrápido";"Disponível";"Alcochete";"N 119 Sítio Da Quebrada, Ladeira Das Enguias";"FCT - Iberdrola | BP Pulse";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:32.101Z"
"ACH-00019";"";"Ultrarrápido";"Disponível";"Alcochete";"N 119 Sítio Da Quebrada, Ladeira Das Enguias";"FCT - Iberdrola | BP Pulse";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:32.101Z"
"ACH-90006";"";"Semirrápido";"Disponível";"Alcochete";"Av. 5 de Outubro";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:57.619Z"
"ACH-90006";"";"Semirrápido";"Disponível";"Alcochete";"Av. 5 de Outubro";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T14:43:57.619Z"
"ACN-00002";"";"Semirrápido";"Disponível";"Alcanena";"Intermarche Alcanena";"MLT - Mobiletric";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:16.675Z"
"ACN-00002";"";"Semirrápido";"Disponível";"Alcanena";"Intermarche Alcanena";"MLT - Mobiletric";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T14:42:16.675Z"
"ACN-00004";"";"Semirrápido";"Disponível";"Alcanena";"Lugar do Marrujo";"MLT - Mobiletric";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:34.961Z"
"ACN-00004";"";"Semirrápido";"Disponível";"Alcanena";"Lugar do Marrujo";"MLT - Mobiletric";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:34.961Z"
"ACN-00006";"";"Semirrápido";"Disponível";"Alcanena";"Eurosol Alcanena - Rua José Afonso";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:51.377Z"
"ACN-00006";"";"Semirrápido";"Disponível";"Alcanena";"Eurosol Alcanena - Rua José Afonso";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:51.377Z"
"ACN-00007";"";"Semirrápido";"Disponível";"Alcanena";"Eurosol Alcanena - Rua José Afonso";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:39.892Z"
"ACN-00007";"";"Semirrápido";"Disponível";"Alcanena";"Eurosol Alcanena - Rua José Afonso";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:39.892Z"
"ACN-00008";"";"Rápido";"Disponível";"Alcanena";"Avenida Ilha do Sal,";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:27.660Z"
"ACN-00008";"";"Rápido";"Disponível";"Alcanena";"Avenida Ilha do Sal,";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:27.660Z"
"ACN-00008";"";"Rápido";"Disponível";"Alcanena";"Avenida Ilha do Sal,";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:27.660Z"
"ACN-00010";"";"Rápido";"Disponível";"Alcanena";"R. Nossa Sra. de Fátima, 2395-116 Minde";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:52.203Z"
"ACN-00010";"";"Rápido";"Disponível";"Alcanena";"R. Nossa Sra. de Fátima, 2395-116 Minde";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:52.203Z"
"ACN-00010";"";"Rápido";"Disponível";"Alcanena";"R. Nossa Sra. de Fátima, 2395-116 Minde";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:43:52.203Z"
"ACN-90001";"";"Semirrápido";"Disponível";"Alcanena";"Rua João da Silva Nazário";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:01.130Z"
"ACN-90001";"";"Semirrápido";"Disponível";"Alcanena";"Rua João da Silva Nazário";"HRZ - Power Dot";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:44:01.130Z"
"ADL-90001";"";"Semirrápido";"Disponível";"Alandroal";"Rua do Rodo";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:55.661Z"
"ADL-90001";"";"Semirrápido";"Disponível";"Alandroal";"Rua do Rodo";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:55.661Z"
"AGD-00007";"";"Semirrápido";"Disponível";"Águeda";"R. Joaquim Valente de Almeida";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:21.928Z"
"AGD-00007";"";"Semirrápido";"Disponível";"Águeda";"R. Joaquim Valente de Almeida";"HRZ - Power Dot";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:21.928Z"
"AGD-00008";"";"Semirrápido";"Offline";"Águeda";"Rua Rio Grande";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-11T09:25:01.898Z"
"AGD-00008";"";"Semirrápido";"Offline";"Águeda";"Rua Rio Grande";"GLP - Galp";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Offline";"2024-03-11T09:25:01.898Z"
"AGD-00009";"";"Rápido";"Disponível";"Águeda";"Quinta do Alagoal";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:19.590Z"
"AGD-00009";"";"Rápido";"Disponível";"Águeda";"Quinta do Alagoal";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:19.590Z"
"AGD-00009";"";"Rápido";"Disponível";"Águeda";"Quinta do Alagoal";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:19.590Z"
"AGD-00013";"";"Semirrápido";"Disponível";"Águeda";"Estrada Nacional 1, S/N";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T14:42:25.123Z"
